STUDENT_ID	ESSAY_ID	PLACEMENT_SCORE	PLACEMENT_LEVEL	UNIVERSITY: 	SEX: 	DEPARTMENT: 	AGE: 	DEGREE: 	YEAR_ADDED	YEAR_OF_COURSE: 	NATIVE_LANGUAGE: 	FATHERS_NATIVE_LANGUAGE: 	MOTHERS_NATIVE_LANGUAGE: 	LANGUAGE_SPOKEN_AT_HOME: 	AGE_STARTED_English:	YEARS_STUDYING_English: 	STAY_English_WHEN: 	STAY_English_HOWLONG_WEEKS: 	ABILITY_SPEAKING_English: 	ABILITY_UNDERSTANDING_English: 	ABILITY_READING_English: 	ABILITY_WRITING_English	OTHER_LANGUAGE	OTHER_LANGUAGE1_NAME	ABILITY_SPEAKING_LANGUAGE1: 	ABILITY_UNDERSTANDING_LANGUAGE1: 	ABILITY_READING_LANGUAGE1: 	ABILITY_WRITING_LANGUAGE1: 	OTHER_LANGUAGE2_NAME	ABILITY_SPEAKING_LANGUAGE2: 	ABILITY_UNDERSTANDING_LANGUAGE2: 	ABILITY_READING_LANGUAGE2: 	ABILITY_WRITING_LANGUAGE2: 			TITLE_COMPOSITION: 	RESEARCH_FOR_ESSAY: 	HOURS_RESEARCH: 	SOURCE_ENGLISH_INTERNET: 	SOURCE_ENGLISH_NEWS/MAGS: 	SOURCE_ENGLISH_BOOKS/ARTICLES: 	SOURCE_ENGLISH_TV/RADIO: 	SOURCE_SPANISH_INTERNET: 	SOURCE_SPANISH_NEWS/MAGS: 	SOURCE_SPANISH_BOOKS/ARTICLES: 	SOURCE_SPANISH_TV/RADIO: 	HOW_LONG_WRITE: 	WHERE_WRITE_ESSAY: 	LANGUAGE_TOOLS: 	BILINGUAL_DICT_BOOK	BILINGUAL_DICT_SOFT	BILINGUAL_DICT_INTERNET	ENGLISH_MO0_DICT_BOOK	ENGLISH_MO0_DICT_SOFT	ENGLISH_MO0_DICT_INTERNET	GRAMMAR_BOOK	GRAMMAR_SOFT	GRAMMAR_INTERNET	THES_BOOK	THES_SOFT	THES_INERNET	SPELLCHECKER: 	NATIVE_HELP: 	OTHER_RESOURCES: 	ESSAY_FILENAME: 
A180	A180-2	31	B1	UAM	female	Filología Inglesa	18	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	6	11	 	4	4	4	4	4	1	French	3	4	4	3	0	 	 	 	 			Discuss and analyse objectively a number of different perspectives concerning the spanish education system	1	1	0	0	0	0	1	1	0	1	3	3	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0		A180-2.txt
A181	A181-1	30	B1	UAM	female	Filología Inglesa	18	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	10			3	4	4	4	4		 	 	 	 	0	 	 	 	 			Traffic problems in Madrid	1	1	0	0	0	0	1	1	0	0	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Help from non-native speaker	A181-1.txt
A181	A181-2	30	B1	UAM	female	Filología Inglesa	18	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	10			3	4	4	4	4		 	 	 	 	0	 	 	 	 			Discuss and analyse objectively a number of different perspectives concerning the spanish education system	1	1.5	0	0	0	0	1	0	0	0	2.5	3	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	Help from non-native speaker	A181-2.txt
A183	A183-1	28	A2	UAM	female	Filología Inglesa	18	Filología Inglesa	2006	year1	Spanish	Farsi	Spanish	Spanish	7	11	"2005, 2006"	14 (2 visits)	3	4	5	4	1	Italian	4	5	3	2	0	 	 	 	 			Suggest some solutions that you believe would reduce the traffic problems in Madrid	1	1	1	0	0	0	0	0	0	0	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A183-1.txt
A183	A183-2	28	A2	UAM	female	Filología Inglesa	18	Filología Inglesa	2006	year1	Spanish	Farsi	Spanish	Spanish	7	11	"2005, 2006"	14 (2 visits)	3	4	5	4	1	Italian	4	5	3	2	0	 	 	 	 			Is the world a safer place as a result of the war against terrorism?	1	1	0	0	0	0	1	0	0	0	2	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Help from non-native speaker	A183-2.txt
A185	A185-1	34	B1	UAM	female	Filología Inglesa	58	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	 	4	 	104	4	4	3	3	1	French	3	3	3	3	0	 	 	 	 			War	1	1	0	0	0	0	1	1	0	0	2	3	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0		A185-1.txt
A185	A185-2	34	B1	UAM	female	Filología Inglesa	58	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	 	4	 	104	4	4	3	3	1	French	3	3	3	3	0	 	 	 	 			Immigration	1	1	0	0	0	0	1	1	0	0	2		1	0	1	1	0	0	0	0	0	0	0	0	0	1	0		A185-2.txt
A185	A185-3	34	B1	UAM	female	Filología Inglesa	58	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	 	4	 	104	4	4	3	3	1	French	3	3	3	3	0	 	 	 	 			Capital death	1		0	0	0	0	1	1	0	0	3	2	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0		A185-3.txt
A186	A186-1	45	B2	UAM	male	Filología Inglesa	22	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	11	11	2001	52	4	5	4	3							0	 	 	 	 			Traffic solutions	1	3	1	0	0	0	1	0	1	0	7	3	1	1	0	1	1	0	0	1	0	1	0	0	0	0	0		A186-1.txt
A186	A186-2	45	B2	UAM	male	Filología Inglesa	22	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	11	11	2001	52	4	5	4	3							0	 	 	 	 			A safer world	1	5	0	1	1	0	1	1	1	0	7	2	1	1	0	0	1	0	0	1	0	1	0	0	0	0	0		A186-2.txt
A187	A187-1	39	B1	UAM	female	Filología Inglesa	19	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	11			3	3	3	3							0	 	 	 	 			Suggest some solution that you believe would reduce the traffic problems in Madrid	1	2	0	0	0	0	1	1	0	0	4	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A187-1.txt
A187	A187-2	39	B1	UAM	female	Filología Inglesa	19	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	11			3	3	3	3							0	 	 	 	 			Discuss and analyse objectively a number of different perspectives concerning the Spanish education system	1	2	0	0	0	0	1	0	1	0	4	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A187-2.txt
A188	A188-1	40	B2	UAM	female	Filología Inglesa	19	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	9	10			3	4	4	4							0	 	 	 	 			Traffic problems	1	2	0	0	0	0	1	0	1	0	3	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Help from non-native speaker	A188-1.txt
A188	A188-2	40	B2	UAM	female	Filología Inglesa	19	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	9	10			3	4	4	4							0	 	 	 	 			Terrorism	1	2 to 3	0	0	0	0	1	1	0	1	4	3	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Help from non-native speaker	A188-2.txt
A189	A189-1	41	B2	UAM	female	Filología Inglesa	28	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	11	10			4	5	5	4							0	 	 	 	 				0	5	0	0	0	0	0	0	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A189-1.txt
A189	A189-2	41	B2	UAM	female	Filología Inglesa	28	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	11	10			4	5	5	4							0	 	 	 	 			Spanish education system	1	4	0	0	0	0	1	0	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A189-2.txt
A190	A190-1	37	B1	UAM	female	Filología Inglesa	30	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	9	21		4	4	4	4	4	1	French	2	2	2	2	0	 	 	 	 			What three social issues do you think are the most worrying these days?	1	4	1	0	0	0	1	0	0	1	2	3	1	1	0	1	1	0	1	0	0	0	0	0	0	1	0		A190-1.txt
A190	A190-2	37	B1	UAM	female	Filología Inglesa	30	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	9	21		4	4	4	4	4	1	French	2	2	2	2	0	 	 	 	 			Is the world a safer place as resut of the war against terrorism?	1	4	1	1	1	0	0	0	0	0	2	3	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0		A190-2.txt
A191	A191-1	37	B1	UAM	female	Filología Inglesa	30	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	16	10	2001	24	4	5	5	3	1	Italian	5	6	6	5	German	1	1	1	1			What three social issues do you think are the most worrying today?	0	0	0	0	0	0	0	0	0	0	2	2	1	1	0	1	0	0	0	0	0	0	0	0	1	1	0		A191-1.txt
A191	A191-2	37	B1	UAM	female	Filología Inglesa	30	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	16	10	2001	24	4	5	5	3	1	Italian	5	6	6	5	German	1	1	1	1			Is the world a safer place as result of the war against terrorism?	1	1	1	0	0	0	1	0	0	0	3.5	2	1	0	0	1	1	0	1	0	0	0	0	0	0	1	0		A191-2.txt
A193	A193-1	32	B1	UAM	male	Filología Inglesa	21	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	10	10			3	3	3	2	1	Italian	3	4	2	1	0	 	 	 	 			Traffic problems in Madrid	0	8	0	0	0	0	0	0	0	0	8	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0		A193-1.txt
A193	A193-2	32	B1	UAM	male	Filología Inglesa	21	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	10	10			3	3	3	2	1	Italian	3	4	2	1	0	 	 	 	 			Is the world a safer place?	1	4	1	1	0	0	1	0	0	1	3	2	1	1	1	0	0	1	0	0	1	0	0	0	0	0	0		A193-2.txt
A194	A194-1	25	A2	UAM	male	Filología Inglesa	28	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	16	2			1	4	3	3	0						0							Housing problem	1	4	1	0	0	0	0	0	0	1	4	2	1	1	0	0	1	0	0	1	0	0	0	0	0	0	0		A194-1.txt
A194	A194-2	25	A2	UAM	male	Filología Inglesa	28	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	16	2			1	4	3	3	0						0							Spanish education system	1	4	1	0	0	0	1	1	0	0	2	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0		A194-2.txt
A196	A196-1	30	B1	UAM	male	Filología Inglesa	32	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	14	5	2004	1	3	3	3	3	0						0	 	 	 	 			The three social issues worrying	1		1	0	0	0	1	0	0	0	2	2	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	Help from non-native speaker	A196-1.txt
A196	A196-2	30	B1	UAM	male	Filología Inglesa	32	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	14	5	2004	1	3	3	3	3	0						0	 	 	 	 			Spanish education	1	3	1	0	0	0	1	1	0	0	8	3	1	1	0	1	0	0	1	0	0	1	0	0	0	1	0	Help from non-native speaker	A196-2.txt
A197	A197-1	 	 	UAM	male	Filología Inglesa	29	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	15	5			1	1	1	1	0						0	 	 	 	 			Madrid	0	5	0	0	0	0	0	0	0	0	5	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A197-1.txt
A199	A199-1	35	B1	UAM	male	Filología Inglesa	22	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	6	16			3	6	4	3	1	French	1	3	3	2	Japanese	1	1	2	2			Suggest some solutions that you believe would reduce the traffic problems in Madrid	0	0	0	0	0	0	0	0	0	0	3	3	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0		A199-1.txt
A200	A200-1	30	B1	UAM	female	Filología Inglesa	28	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	11	8			2	3	3	2	1	French	2	2	2	2	0	 	 	 	 			Three social issues	1	1	0	0	0	0	1	0	0	0	4	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0		A200-1.txt
A200	A200-2	30	B1	UAM	female	Filología Inglesa	28	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	11	8			2	3	3	2	1	French	2	2	2	2	0	 	 	 	 			Spanish education system	1	1	0	0	0	0	1	0	0	0	5	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	Help from non-native speaker	A200-2.txt
A201	A201-1	 	 	UAM	female	Filología Inglesa	 	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	 	 	 	 	 	 	 	 	 						 	 	 	 	 				1	4	1	0	1	0	0	0	0	0	7	3	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	Help from non-native speaker	A201-1.txt
A201	A201-2	 	 	UAM	female	Filología Inglesa	 	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	 	 	 	 	 	 	 	 	 						 	 	 	 	 			Is the world a safer place as a result…?	1	5	1	0	1	1	1	0	1	1	6	3	1	1	0	1	0	0	0	1	0	0	0	0	0	0	1	Help from non-native speaker	A201-2.txt
A203	A203-1	 	 	UAM	 	Filología Inglesa	 	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	 	 	 	 	 	 	 	 	 						 	 	 	 	 																																A203-1.txt
A204	A204-1			UAM	female	Filología Inglesa	27	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	6	21	2004-2006	2 years	5	5	5	5	1	French	2	2	2	2	0							Solutions to reduce the traffic problems in Madrid	1	8	1	0	0	0	1	0	0	0	4	2	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0		A204-1.txt
A204	A204-2			UAM	female	Filología Inglesa	27	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	6	21	2004-2006	2 years	5	5	5	5	1	French	2	2	2	2	0							The war against terrorism	1	2	1	0	0	0	0	0	0	0	3	2	1	0	0	1	0	0	0	0	0	0	0	1	0	1	0		A204-2.txt
A206	A206-1	57	C2	UAM	male	Filología Inglesa	18	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	10	"2002, 1999"	8 (2 visits)	4	4	4	3	1	French	4	4	3	4	Chinese	2	1	1	2			Possible solutions to traffic problems in Madrid	1	0.5	0	0	0	0	1	0	0	0	3.5	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A206-1.txt
A206	A206-2	57	C2	UAM	male	Filología Inglesa	18	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	10	"2002, 1999"	8 (2 visits)	4	4	4	3	1	French	4	4	3	4	Chinese	2	1	1	2			Religion and education in Spain	1	0.5	0	0	0	0	1	0	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A206-2.txt
A208	A208-1	39	B1	UAM	female	Filología Inglesa	18	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	10			3	4	3	3	1	French	3	3	3	3	German	1	1	1	1			What three social issues do you think are the most worrying these days?	1	5	1	0	1	0	1	0	0	0	4	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0		A208-1.txt
A208	A208-2	39	B1	UAM	female	Filología Inglesa	18	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	10			3	4	3	3	1	French	3	3	3	3	German	1	1	1	1			Discuss and analyse objectively a number of different perspectives concerning the spanish education system	1	4	0	0	0	0	1	0	0	0	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A208-2.txt
A209	A209-1	31	B1	UAM	female	Filología Inglesa	19	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	6	9			3	3	3	3	1	Italian	1	1	1	1	0	 	 	 	 			What three social issues do you think are the most worrying these days?	1	3	1	0	1	0	0	0	0	0	6	2	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0		A209-1.txt
A210	A210-1	42	B2	UAM	female	Filología Inglesa	18	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	3	15			4	4	4	3	1	French	4	3	4	4	0	 	 	 	 			Some solutions to reduce traffic problems in Madrid	1	2	1	0	0	0	1	0	0	0	2	2	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0		A210-1.txt
A212	A212-1	34	B1	UAM	female	Filología Inglesa	18	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	10	2005	3	3	3	3	3	1	French	2	3	3	2	0	 	 	 	 				1	2	1	0	0	0	1	0	0	1	2.5	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A212-1.txt
A212	A212-2	34	B1	UAM	female	Filología Inglesa	18	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	10	2005	3	3	3	3	3	1	French	2	3	3	2	0	 	 	 	 				1	1.5	0	0	0	0	1	1	0	0	3	3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A212-2.txt
A214	A214-1	31	B1	UAM	female	Filología Inglesa	20	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	10	8			3	4	4	4	1	French	3	3	3	3	Italian	3	3	3	3																																A214-1.txt
A216	A216-1	34	B1	UAM	female	Filología Inglesa	19	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	11			1	4	3	3	0						0	 	 	 	 																																A216-1.txt
A216	A216-2	34	B1	UAM	female	Filología Inglesa	19	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	11			1	4	3	3	0						0	 	 	 	 			Clonning	1	2	1	0	0	0	1	0	0	0	3	3	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	Help from non-native speaker	A216-2.txt
A216	A216-3	34	B1	UAM	female	Filología Inglesa	19	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	11			1	4	3	3	0						0	 	 	 	 			The smoking ban law in Spain	1	1.5	0	0	0	0	1	1	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A216-3.txt
A216	A216-4	34	B1	UAM	female	Filología Inglesa	19	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	11			1	4	3	3	0						0	 	 	 	 			Death penalty	1	1.5	1	0	0	0	1	0	0	0	2.5	2	1		1	0	0	1	0	1	0	0	0	0	0	0	0		A216-4.txt
A217	A217-1	44	B2	UAM	female	Filología Inglesa	17	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	3	15			4	5	5	3	1	French	3	5	5	4	0	 	 	 	 			Traffic problems in Madrid	1	0.5	0	0	0	0	1	0	1	0	3	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	Help from non-native speaker	A217-1.txt
A217	A217-2	44	B2	UAM	female	Filología Inglesa	17	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	3	15			4	5	5	3	1	French	3	5	5	4	0	 	 	 	 			Is the world a safer place as a result of the war against terrorism?	1	0.75	1	0	0	0	1	0	0	0	4	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	The Academic Writing Workbook. P Rollinson	A217-2.txt
A218	A218-1	31	B1	UAM	female	Filología Inglesa	18	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	10	8	"2003, 2004"	4 (2 visits)	2	3	3	2	1	French	2	1	2	2	Italian	1	2	1	2			Suggest some solutions that you believe would reduce the traffic problems in Madrid	1	1	0	0	0	0	0	1	0	1	3	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0		A218-1.txt
A220	A220-1	30	B1	UAM	female	Filología Inglesa	20	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	5	15			3	5	2	2	1	French	1	1	1	1	0	 	 	 	 			Possible solutions to reduce the traffic problems in Madrid	1	6	1	0	0	0	1	1	0	1	3	2	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0		A220-1.txt
A220	A220-2	30	B1	UAM	female	Filología Inglesa	20	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	5	15			3	5	2	2	1	French	1	1	1	1	0	 	 	 	 			Different perspectives about spanish education system	1	6	1	0	0	0	1	1	1	0	4	2	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0		A220-2.txt
A221	A221-1	 	 	UAM	male	Filología Inglesa	18	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	10	2005	1	3	3	3	3	1	French	1	1	1	1	0	 	 	 	 			The most worrying issues these days	1	2	1	0	1	0	1	1	1	0	7	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0		A221-1.txt
A221	A221-2	 	 	UAM	male	Filología Inglesa	18	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	10	2005	1	3	3	3	3	1	French	1	1	1	1	0	 	 	 	 			Is the world a safer place after the war against terrorism...?	1	1.5	1	0	0	0	1	1	0	0	4.5	2	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0		A221-2.txt
A222	A222-1	35	B1	UAM	female	Filología Inglesa	25	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	5	10	2005	3	2	3	3	2	0						0	 	 	 	 																																A222-1.txt
A223	A223-1	44	B2	UAM	female	Filología Inglesa	18	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	10			3	3	3	4	1	Catalan	6	6	6	6	German	1	1	1	1																																A223-1.txt
A223	A223-2	44	B2	UAM	female	Filología Inglesa	18	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	10			3	3	3	4	1	Catalan	6	6	6	6	German	1	1	1	1			Is the world a safer place as a result of the war against terrorism...?	1	1.5	1	0	0	0	1	0	0	0	6	3	1	1	0	1	0	0	0	0	0	0	0	0	1	1	1		A223-2.txt
A224	A224-1	38	B1	UAM	male	Filología Inglesa	24	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	11	10			1	4	4	3	0						0	 	 	 	 			Religion in the classrooms	1	2	0	0	0	0	1	1	0	0	3	3	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	Help from non-native speaker	A224-1.txt
A224	A224-2	38	B1	UAM	male	Filología Inglesa	24	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	11	10			1	4	4	3	0						0	 	 	 	 			Is free download in the web a crime?	1	3	0	0	0	0	1	1	0	1	5	3	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0		A224-2.txt
A224	A224-3	38	B1	UAM	male	Filología Inglesa	24	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	11	10			1	4	4	3	0						0	 	 	 	 			Air pollution	1	3	1	1	0	0	1	0	0	0	4	3	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	Help from non-native speaker	A224-3.txt
A224	A224-4	38	B1	UAM	male	Filología Inglesa	24	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	11	10			1	4	4	3	0						0	 	 	 	 			Private ownership of guns	1	5	1	1	0	1	0	0	0	0	3	3	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0		A224-4.txt
A225	A225-1	31	B1	UAM	male	Filología Inglesa	19	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	11			3	4	5	3	1	German	1	1	2	1	0	 	 	 	 																																A225-1.txt
A225	A225-2	31	B1	UAM	male	Filología Inglesa	19	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	11			3	4	5	3	1	German	1	1	2	1	0	 	 	 	 																																A225-2.txt
A226	A226-2	 	 	UAM	female	Filología Inglesa	21	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	13	"2005, 2006"	8 (2 visits)	4	4	5	4	1	German	2	3	2	2	Italian	3	4	3	2			Is world a safer place after the war against terrorism?	0	0	0	0	0	0	0	0	0	0	2	3	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0		A226-2.txt
A227	A227-1	30	B1	UAM	female	Filología Inglesa	25	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	9	16			2	3	3	3	1	French	2	2	2	2	0	 	 	 	 			What three issues do you think are the most worrying these days?	1		0	0	0	0	1	1	1	0		2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A227-1.txt
A227	A227-2	30	B1	UAM	female	Filología Inglesa	25	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	9	16			2	3	3	3	1	French	2	2	2	2	0	 	 	 	 																																A227-2.txt
A228	A228-1	 	 	UAM	female	Filología Inglesa	28	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	14	10			1	2	3	3	1	Japanese	1	1	1	1	0	 	 	 	 																																A228-1.txt
A229	A229-1	44	B2	UAM	female	Filología Inglesa	18	Filología Inglesa	2006	year1	Spanish	Spanish	Portuguese	Spanish and Portuguese	8	10			4	4	4	3	1	Portuguese	2	6	5	1	French	2	3	3	2			The most worrying social issues nowadays	1	1	0	0	0	0	1	1	0	0	4	2	1	1	0	1	0	0	1	1	0	0	0	0	0	0	0		A229-1.txt
A230	A230-1	34	B1	UAM	female	Filología Inglesa	19	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	11			3	3	4	3	1	Italian	1	1	1	1	0	 	 	 	 			What three social issues do you think are the most worrying these days?	1	1.3	1	0	0	0	1	0	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A230-1.txt
A230	A230-2	34	B1	UAM	female	Filología Inglesa	19	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	8	11			3	3	4	3	1	Italian	1	1	1	1	0	 	 	 	 																																A230-2.txt
A231	A231-1	33	B1	UAM	female	Filología Inglesa	18	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	9	10			2	4	3	3	1	French	1	2	3	1	0	 	 	 	 			What three social issues do you think are the most worrying these days?	1	3	1	0	0	0	0	1	0	0	7	2	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0		A231-1.txt
A231	A231-2	33	B1	UAM	female	Filología Inglesa	18	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	9	10			2	4	3	3	1	French	1	2	3	1	0	 	 	 	 				1	3.5	1	0	0	0	1	0	0	1	6	3	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0		A231-2.txt
A233	A233-1			UAM					2006	year1																										Traffic problems in Madrid	1	2	0	0	0	0	1	0	0	0	2	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0		A233-1.txt
A233	A233-2			UAM					2006	year1																										Different points of view about if world is safer because of war against terrorism	1	0.5	1	0	0	0	1	0	0	0	2	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0		A233-2.txt
A234	A234-1	 	 	UAM	female	Filología Inglesa	 	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 			Traffic problem in Madrid	1	0.5	0	0	0	0	1	0	0	0	6	2	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0		A234-1.txt
A234	A234-2	 	 	UAM	female	Filología Inglesa	 	Filología Inglesa	2006	year1	Spanish	Spanish	Spanish	Spanish	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 			Spanish education system	1	2	0	0	0	0	1	0	0	0	6	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A234-2.txt
A240	A240-1	48	C1	UAM	female	Filología inglesa	17	Filología inglesa	2007	year1	Spanish	Spanish	Spanish	Spanish	5	12	"2004, 2007"	8 (2 visits)	5	5	6	5	1	French	2	2	3	3	0	 	 	 	 			Obligatory education	1	2	0	0	0	0	1	1	0	0	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0		A240-1.txt
